   2.9999999999999999E-002   9.9147589673337366E-004   9.9147589673337366E-004
   5.9999999999999998E-002   9.7462366754985652E-004   9.7479202761829864E-004
   8.9999999999999997E-002   9.4970357814871953E-004   9.5077724461134494E-004
  0.12000000000000000        9.1703764387854325E-004   9.2098078998681387E-004
  0.14999999999999999        8.7700650804745095E-004   8.8756133560385919E-004
  0.17999999999999999        8.3004600645542048E-004   8.5262663881335854E-004
  0.20999999999999999        7.7664369365210151E-004   8.1753566799869226E-004
  0.23999999999999999        7.1733542343407897E-004   7.8268307954454386E-004
  0.27000000000000002        6.5270181737503430E-004   7.4775486008960002E-004
  0.29999999999999999        5.8336428442662402E-004   7.1222218957101013E-004
  0.32999999999999996        5.0998027716467331E-004   6.7582671700394670E-004
  0.35999999999999999        4.3323766122717322E-004   6.3884984444606552E-004
  0.39000000000000001        3.5384830623801100E-004   6.0209688808710027E-004
  0.41999999999999998        2.7254114860461587E-004   5.6661693559112436E-004
  0.44999999999999996        1.9005498013961036E-004   5.3328661977536385E-004
  0.47999999999999998        1.0713112552823700E-004   5.0251397145517629E-004
  0.51000000000000001        2.4506076178723579E-005   4.7418611714933334E-004
  0.54000000000000004       -5.7095877499149794E-005   4.4777605017842781E-004
  0.56999999999999995       -1.3696991458900243E-004   4.2255187992390475E-004
  0.59999999999999998       -2.1443766359399707E-004   3.9786359900495505E-004
  0.63000000000000000       -2.8885366856902517E-004   3.7337655594038566E-004
  0.65999999999999992       -3.5961117514822505E-004   3.4912811348353223E-004
  0.68999999999999995       -4.2614718787770123E-004   3.2541061541935257E-004
  0.71999999999999997       -4.8794684372338581E-004   3.0255447155203008E-004
  0.75000000000000000       -5.4454715601690018E-004   2.8072251028765649E-004
  0.78000000000000003       -5.9554011627896419E-004   2.5980915437417984E-004
  0.80999999999999994       -6.4057506230535965E-004   2.3945588332829892E-004
  0.83999999999999997       -6.7936020405956477E-004   2.1916859569071079E-004
  0.87000000000000000       -7.1166328197930229E-004   1.9850471566495997E-004
  0.89999999999999991       -7.3731148663142010E-004   1.7721975562090542E-004
  0.92999999999999994       -7.5619090512432652E-004   1.5528681015142265E-004
  0.95999999999999996       -7.6824578190698434E-004   1.3282775568557170E-004
  0.98999999999999999       -7.7347775952255060E-004   1.1002296207907047E-004
   1.0200000000000000       -7.7194506631234061E-004   8.7029509634684032E-005
   1.0500000000000000       -7.6376146263229527E-004   6.3940602002765523E-005
   1.0800000000000001       -7.4909473151804629E-004   4.0811401708529260E-005
   1.1099999999999999       -7.2816460571373254E-004   1.7725842004434611E-005
   1.1399999999999999       -7.0124018860553972E-004  -5.1640510358441638E-006
   1.1699999999999999       -6.6863705419611952E-004  -2.7665017899636268E-005
   1.2000000000000000       -6.3071422770272223E-004  -4.9588435258263175E-005
   1.2300000000000000       -5.8787114289382547E-004  -7.0759806805181791E-005
   1.2600000000000000       -5.4054450810894772E-004  -9.1007102145129748E-005
   1.2900000000000000       -4.8920489348727725E-004  -1.1016231534033416E-004
   1.3199999999999998       -4.3435285122732370E-004  -1.2807445772294868E-004
   1.3499999999999999       -3.7651449063844100E-004  -1.4462835577838673E-004
   1.3799999999999999       -3.1623657262026816E-004  -1.5978870338173579E-004
