   2.9999999999999999E-002  0.25951660382134517       0.25952560322135715       0.25953820238137398     
   5.9999999999999998E-002  0.25500473165642107       0.25504051394914296       0.25509060915926174     
   8.9999999999999997E-002  0.24833569268614533       0.24842453453853963       0.24854891313728700     
  0.12000000000000000       0.23959881224538015       0.23977511983792613       0.24002195050660807     
  0.14999999999999999       0.22889988507087522       0.22920576087675690       0.22963398718638486     
  0.17999999999999999       0.21636012875961230       0.21684487238638306       0.21752351409887574     
  0.20999999999999999       0.20211502608281037       0.20283457337910654       0.20384194141960582     
  0.23999999999999999       0.18631305769998072       0.18732936304169143       0.18875219504898921     
  0.27000000000000002       0.16911432826831085       0.17049469575385756       0.17242722023828769     
  0.29999999999999999       0.15068909106186856       0.15250546121842506       0.15504839954448513     
  0.32999999999999996       0.13121617886230352       0.13354437833341376       0.13680389491356718     
  0.35999999999999999       0.11088135187147324       0.11380031435269604       0.11788692649542690     
  0.39000000000000001        8.9875576508087085E-002   9.3466543850312556E-002   9.8494003555436124E-002
  0.41999999999999998        6.8393251951025011E-002   7.2738964795548963E-002   7.8823125348231105E-002
  0.44999999999999996        4.6630403950768812E-002   5.1814291442800961E-002   5.9071971858280628E-002
  0.47999999999999998        2.4782867539026088E-002   3.0888245551799740E-002   3.9436105724824387E-002
  0.51000000000000001        3.0444816565396715E-003   1.0153768533652345E-002   2.0107207340368253E-002
  0.54000000000000004       -1.8394680724438364E-002  -1.0200722623863793E-002   1.2713649847617206E-003
  0.56999999999999995       -3.9350023734988623E-002  -2.9993013389538085E-002  -1.6892559064689446E-002
  0.59999999999999998       -5.9644058951991208E-002  -4.9048682822085313E-002  -3.4214467158695042E-002
  0.63000000000000000       -7.9107934887845441E-002  -6.7202589065928645E-002  -5.0534452615336616E-002
  0.65999999999999992       -9.7582848213334100E-002  -8.4300233164841809E-002  -6.5704099477116668E-002
  0.68999999999999995      -0.11492132242692757      -0.10019898823541196       -7.9587644393395940E-002
  0.71999999999999997      -0.13098834309141300      -0.11476918432538373       -9.2062992429691903E-002
  0.75000000000000000      -0.14566234223834493      -0.12789504256433332      -0.10302258160877430     
  0.78000000000000003      -0.15883602789446288      -0.13947545531424804      -0.11237409374414226     
  0.80999999999999994      -0.17041705773928151      -0.14942461179320943      -0.12004101151083410     
  0.83999999999999997      -0.18032855852397858      -0.15767247096346948      -0.12596302362961645     
  0.87000000000000000      -0.18850949497752792      -0.16416508527768334      -0.13009628148120833     
  0.89999999999999991      -0.19491489345350096      -0.16886478014223780      -0.13241351142415297     
  0.92999999999999994      -0.19951592653352201      -0.17175019470681943      -0.13290398760990188     
  0.95999999999999996      -0.20229986524653912      -0.17281618988530101      -0.13157337025103288     
  0.98999999999999999      -0.20326990556720231      -0.17207362944574703      -0.12844341420644015     
   1.0200000000000000      -0.20244487552775023      -0.16954903968870511      -0.12355155251755273     
   1.0500000000000000      -0.19985882873755045      -0.16528415278537692      -0.11695035928200521     
   1.0800000000000001      -0.19556052947987013      -0.15933533839352021      -0.10870689609853040     
   1.1099999999999999      -0.18961283396926759      -0.15177292782260926       -9.8901946355857487E-002
   1.1399999999999999      -0.18209197191476650      -0.14268043487689858       -8.7629141941996919E-002
   1.1699999999999999      -0.17308673233276431      -0.13215367763725921       -7.4993987561922049E-002
   1.2000000000000000      -0.16269755765229382      -0.12029980589238666       -6.1112788781870875E-002
   1.2300000000000000      -0.15103555058665652      -0.10723623970758031       -4.6111491144025220E-002
   1.2600000000000000      -0.13822139901072911       -9.3089525702645851E-002  -3.0124439160796511E-002
   1.2900000000000000      -0.12438422515231753       -7.7994118946869945E-002  -1.3293065620118286E-002
   1.3199999999999998      -0.10966036672010275       -6.2091099889378804E-002   4.2354766924907958E-003
   1.3499999999999999       -9.4192099067398019E-002  -4.5526837328326894E-002   2.2309727140073111E-002
   1.3799999999999999       -7.8126309030136717E-002  -2.8451609970899006E-002   4.0775358109804198E-002
   1.4099999999999999       -6.1613132569746210E-002  -1.1018200533510328E-002   5.9476628354274225E-002
   1.4399999999999999       -4.4804569686545809E-002   6.6195225304723979E-003   7.8257831805277872E-002
   1.4700000000000000       -2.7853091144764731E-002   2.4308019802877563E-002   9.6964724604491653E-002
   1.5000000000000000       -1.0910252280153205E-002   4.1895475937859285E-002  0.11544591334055239     
   1.5300000000000000        5.8746705175420737E-003   5.9233158831699238E-002  0.13355418824075058     
   1.5600000000000001        2.2356005177342105E-002   7.6176727370470071E-002  0.15114778630905601     
   1.5899999999999999        3.8392956275964840E-002   9.2587473231118961E-002  0.16809157106972336     
   1.6199999999999999        5.3850810417790523E-002  0.10833348364291845       0.18425811757993962     
   1.6499999999999999        6.8602062125184354E-002  0.12329071377188544       0.19952869360949702     
   1.6799999999999999        8.2527449358571703E-002  0.13734395937583727       0.21379413023368915     
   1.7100000000000000        9.5516889650941045E-002  0.15038772248731885       0.22695557742985273     
   1.7400000000000000       0.10747030981368334       0.16232696500915822       0.23892514249814223     
   1.7700000000000000       0.11829836415170764       0.17307774715277949       0.24962641114823006     
   1.7999999999999998       0.12792303802494948       0.18256774952592755       0.25899485283142215     
   1.8299999999999998       0.13627813533385122       0.19073667931623303       0.26697811330229099     
   1.8599999999999999       0.14330965002975268       0.19753656237443626       0.27353619844130855     
   1.8899999999999999       0.14897602302031379       0.20293192405418850       0.27864155406134505     
   1.9199999999999999       0.15324828684025238       0.20689986241552305       0.28227904678050608     
   1.9500000000000000       0.15611010119532057       0.20943001786883100       0.28444585111518828     
   1.9800000000000000       0.15755768298795716       0.21052444356562819       0.28515124778879775     
