  0.25268471949238275      -0.96754867192046512     
  0.24068574794080747      -0.97060309639840636     
  0.22320319259757643      -0.97477193989889199     
  0.20073045933825512      -0.97964650905000072     
  0.17387310417646232      -0.98476806591402077     
  0.14334443210785336      -0.98967286200222593     
  0.10995446593927495      -0.99393662545456529     
   7.4591063035275559E-002 -0.99721420633446034     
   3.8193480647543306E-002 -0.99927036283281501     
   1.7202042921206078E-003 -0.99999852044750215     
  -3.3885983287082838E-002 -0.99942570516105278     
  -6.7732165784735954E-002 -0.99770353999477668     
  -9.9005337292041681E-002 -0.99508690232948449     
 -0.12699579868953045      -0.99190325491713571     
 -0.15111262301485542      -0.98851655280302220     
 -0.17089125771521010      -0.98528989543002710     
 -0.18599448556268233      -0.98255078817345276     
 -0.19620870271263371      -0.98056215763195009     
 -0.20143769684203736      -0.97950132939724766     
 -0.20169584943441057      -0.97944820400107513     
 -0.19710206700719457      -0.98038297373092487     
 -0.18787494087017903      -0.98219295792274275     
 -0.17432882906671451      -0.98468749324657734     
 -0.15686991141201956      -0.98761927426189144     
 -0.13599090914552991      -0.99071008505504388     
 -0.11226314605260181      -0.99367851241655225     
  -8.6324952311402484E-002 -0.99626703378583903     
  -5.8866003070168031E-002 -0.99826589327821025     
  -3.0607912675566652E-002 -0.99953146807974225     
  -2.2821136215944167E-003 -0.99999739597531856     
   2.5393418049245279E-002 -0.99967753516810420     
   5.1736785455342681E-002 -0.99866075572776358     
   7.6122425718237158E-002 -0.99709847873857049     
   9.7997668980116581E-002 -0.99518664424039749     
  0.11689485911481320      -0.99314429561495643     
  0.13243893875555623      -0.99119116597218626     
  0.14435096843710102      -0.98952655240335574     
  0.15244843414554990      -0.98831142608318046     
  0.15664334708074290      -0.98765523428742175     
  0.15693905799902425      -0.98760828878375606     
  0.15342644712099474      -0.98816007069898781     
  0.14627978996107191      -0.98924325777280109     
  0.13575223037605322      -0.99074281826714594     
  0.12217049767489051      -0.99250912816853709     
  0.10592834598378166      -0.99437376550125267     
   8.7478201265370731E-002 -0.99616643403769400     
   6.7320669303977010E-002 -0.99773139044758163     
   4.5991848097985934E-002 -0.99894181507659985     
   2.4048736629610587E-002 -0.99971078731127017     
   2.0533632578909420E-003 -0.99999789184744337     
  -1.9443499858211817E-002 -0.99981095728805836     
  -3.9918064934080739E-002 -0.99920295640671442     
  -5.8887779373099074E-002 -0.99826460892916824     
  -7.5923370273557431E-002 -0.99711365543066566     
  -9.0658238328319846E-002 -0.99588206320989914     
 -0.10279507267574396      -0.99470255505532335     
 -0.11210984217903960      -0.99369582030246606     
 -0.11845352096800431      -0.99295959805537026     
 -0.12175200013570034      -0.99256055254223985     
 -0.12200462230631108      -0.99252953212279504     
 -0.11928167316098805      -0.99286045467019945     
 -0.11372101113482173      -0.99351272343461905     
 -0.10552385676668179      -0.99441677160689768     
  -9.4949636986817951E-002 -0.99548207740575190     
  -8.2309716770771910E-002 -0.99660679835385191     
  -6.7959865253589088E-002 -0.99768805581439834     
  -5.2291392223641465E-002 -0.99863186925879410     
  -3.5721034411636314E-002 -0.99936180020078946     
  -1.8679838077447417E-002 -0.99982551660247221     
  -1.6014392837992108E-003 -0.99999871769528803     
   1.5089746712219874E-002 -0.99988614329040537     
   3.0989872730783755E-002 -0.99951969854932310     
   4.5726021413658675E-002 -0.99895401844413123     
   5.8965157800624661E-002 -0.99826004135473012     
   7.0421392765714116E-002 -0.99751733190002123     
   7.9861437259589871E-002 -0.99680597452003294     
   8.7108274063550636E-002 -0.99619884992388408     
   9.2043183804652179E-002 -0.99575501621387930     
   9.4606322010797550E-002 -0.99551476324341337     
   9.4796052606066356E-002 -0.99549671441462217     
   9.2667209890053351E-002 -0.99569713678969307     
   8.8328402776533518E-002 -0.99609140808609853     
   8.1938412243408185E-002 -0.99663739474245561     
   7.3701684703012721E-002 -0.99728033254042348     
   6.3862904418939812E-002 -0.99795868122842513     
   5.2700643655268116E-002 -0.99861035552327437     
   4.0520137940002351E-002 -0.99917872196185364     
   2.7645305997516599E-002 -0.99961779548800733     
   1.4410214600896887E-002 -0.99989616746698062     
   1.1502609522547444E-003 -0.99999933844965205     
  -1.1806605855745554E-002 -0.99993029960001067     
  -2.4148287299486090E-002 -0.99970838759135228     
  -3.5586245989129101E-002 -0.99936660895609331     
  -4.5862262153660842E-002 -0.99894777286410164     
  -5.4754049777191484E-002 -0.99849987182422650     
  -6.2079630728453163E-002 -0.99807119958879631     
  -6.7700444642495028E-002 -0.99770569297524225     
  -7.1523235262532708E-002 -0.99743893387895199     
  -7.3500793835327802E-002 -0.99729515856920548     
  -7.3631655906440274E-002 -0.99728550538372696     
  -7.1958843530626676E-002 -0.99740760215557556     
  -6.8567728233985561E-002 -0.99764646375598920     
  -6.3583070426054614E-002 -0.99797654940143532     
  -5.7165277230527736E-002 -0.99836472848311153     
  -4.9505919363386927E-002 -0.99877383022783783     
  -4.0822561596709557E-002 -0.99916641179769594     
  -3.1352989336308631E-002 -0.99950837418186611     
  -2.1348951163146515E-002 -0.99977208516953187     
  -1.1069576689706947E-002 -0.99993873035897085     
  -7.7466284118748389E-004 -0.99999969994869620     
   9.2819572703773390E-003 -0.99995692170674577     
   1.8858744890581338E-002 -0.99982215805669761     
   2.7732282263056785E-002 -0.99961538629639057     
   3.5702423041668992E-002 -0.99936246526921035     
   4.2596636555509729E-002 -0.99909235136405572     
   4.8273463305700058E-002 -0.99883415677502396     
   5.2625044596081721E-002 -0.99861434231702306     
   5.5578727470657459E-002 -0.99845430794440582     
   5.7097773829393586E-002 -0.99836859136479617     
   5.7181218976237472E-002 -0.99836381554841602     
   5.5862931585232589E-002 -0.99843844721379982     
   5.3209927578488296E-002 -0.99858334835260099     
   4.9319988926647185E-002 -0.99878302883673153     
   4.4318638918813602E-002 -0.99901744641641965     
   3.8355530900790552E-002 -0.99926415589138318     
   3.1600319044673919E-002 -0.99950058521057150     
   2.4238096703769040E-002 -0.99970621417903505     
   1.6464507986974696E-002 -0.99986445080158082     
   8.4806579403458315E-003 -0.99996403857383731     
   4.8796243580275753E-004 -0.99999988094632353     
  -7.3169126643179054E-003 -0.99997323103624269     
  -1.4746874294962707E-002 -0.99989125893695485     
  -2.1628848673922663E-002 -0.99976606909068511     
  -2.7807732321956404E-002 -0.99961329023933576     
  -3.3149753672310329E-002 -0.99945039588339013     
  -3.7545179477561953E-002 -0.99929493118798396     
  -4.0910328038273935E-002 -0.99916282209647933     
  -4.3188876032778760E-002 -0.99906692517920204     
